date,avg_sentiment,news_count
13-10-2010,0.224182353,17
14-10-2010,0.24865,16
15-10-2010,0.125492308,13
18-10-2010,0.117541667,24
19-10-2010,0.1113875,40
20-10-2010,0.109068421,19
21-10-2010,0.02718,15
22-10-2010,-0.067411111,9
24-10-2010,0,1
25-10-2010,0.231693103,29
26-10-2010,0.1281,19
27-10-2010,0.026955,20
28-10-2010,0.13266087,23
29-10-2010,0.329266667,3
01-11-2010,0.107111765,17
02-11-2010,0.222193939,33
03-11-2010,0.186065385,26
04-11-2010,0.137158621,29
05-11-2010,-0.137325,8
08-11-2010,0.065955,20
09-11-2010,0.0638,28
10-11-2010,0.230647619,21
11-11-2010,0.129033333,15
12-11-2010,-0.090288889,9
13-11-2010,0,2
15-11-2010,0.07346,25
16-11-2010,0.2392125,16
17-11-2010,0.035557143,21
18-11-2010,0.096696875,32
19-11-2010,-0.014289286,28
20-11-2010,-0.5719,1
22-11-2010,-0.004307692,26
23-11-2010,0.0829,16
24-11-2010,0.014445455,11
26-11-2010,-0.194575,4
29-11-2010,0.128784211,19
30-11-2010,0.151831818,22
01-12-2010,0.139059091,22
02-12-2010,0.049904545,22
03-12-2010,-0.025471429,21
06-12-2010,0.061261364,44
07-12-2010,0.095088,25
08-12-2010,0.065814286,28
09-12-2010,0.094292308,39
10-12-2010,0.107630769,26
13-12-2010,0.1077,24
14-12-2010,0.101482143,28
15-12-2010,0.063430233,43
16-12-2010,0.00925,36
17-12-2010,0.037964706,34
18-12-2010,0.24695,2
20-12-2010,0.131720833,24
21-12-2010,0.091204167,24
22-12-2010,0.157035,20
23-12-2010,0.04570625,16
27-12-2010,0.020485714,14
28-12-2010,0.17745,16
29-12-2010,0.08555,14
30-12-2010,0.054555556,18
31-12-2010,-0.01377,10
01-01-2011,0.1779,1
03-01-2011,0.103714286,28
04-01-2011,-0.004152941,17
05-01-2011,0.014852,25
06-01-2011,0.079607407,27
07-01-2011,-0.036746154,13
08-01-2011,-0.765,1
09-01-2011,-0.28595,2
10-01-2011,0.195873077,26
11-01-2011,0.049555556,18
12-01-2011,0.058508824,34
13-01-2011,0.145867742,31
14-01-2011,0.049795238,21
17-01-2011,0.125,2
18-01-2011,0.056786957,23
19-01-2011,0.064069565,23
20-01-2011,0.082591429,35
21-01-2011,0.0792125,16
24-01-2011,0.138686364,22
25-01-2011,0.0258,36
26-01-2011,-0.00734,20
27-01-2011,0.023783333,18
28-01-2011,0.082682353,17
30-01-2011,0,1
31-01-2011,0.057421429,28
01-02-2011,0.080511111,18
02-02-2011,0.054543902,41
03-02-2011,0.062092593,27
04-02-2011,0.18522,10
07-02-2011,0.028037037,27
08-02-2011,0.135617391,23
09-02-2011,0.01889,20
10-02-2011,0.028133333,21
11-02-2011,0.036147619,21
12-02-2011,-0.5719,1
14-02-2011,0.108095238,21
15-02-2011,0.1158,31
16-02-2011,0.011989474,19
17-02-2011,0.049385,20
18-02-2011,0.13061,10
19-02-2011,0,2
20-02-2011,-0.0966,3
21-02-2011,0,4
22-02-2011,0.086909524,21
23-02-2011,-0.06527,20
24-02-2011,-0.021991892,37
25-02-2011,-0.020458333,12
26-02-2011,0.7845,1
28-02-2011,0.108115385,13
01-03-2011,0.093627778,18
02-03-2011,0.064712,25
03-03-2011,0.083163636,22
04-03-2011,-0.062585185,27
05-03-2011,-0.5574,1
07-03-2011,0.01246087,23
08-03-2011,0.062291304,23
09-03-2011,0.11369,20
10-03-2011,0.066753846,13
11-03-2011,0.074038889,18
13-03-2011,-0.5719,1
14-03-2011,0.175611765,17
15-03-2011,0.028547368,19
16-03-2011,-0.020366667,21
17-03-2011,0.04277619,21
18-03-2011,0.085957895,19
19-03-2011,0,2
20-03-2011,-0.091066667,3
21-03-2011,0.07,16
22-03-2011,-0.052096,25
23-03-2011,0.090838462,26
24-03-2011,0.071052632,19
25-03-2011,0.042971429,21
28-03-2011,0.132034615,26
29-03-2011,0.127430435,23
30-03-2011,-0.000139024,41
31-03-2011,-0.001003846,26
01-04-2011,0.034704348,23
03-04-2011,-0.064,2
04-04-2011,0.05645,22
05-04-2011,0.117038889,18
06-04-2011,0.149633333,18
07-04-2011,0.178161538,13
08-04-2011,0.041827778,18
09-04-2011,0,1
10-04-2011,0,1
11-04-2011,0.172221429,28
12-04-2011,0.080389286,28
13-04-2011,0.10609,30
14-04-2011,0.183572414,29
15-04-2011,0.037275,16
18-04-2011,0.096904762,21
19-04-2011,0.087167857,28
20-04-2011,0.060241667,36
21-04-2011,0.08055625,32
22-04-2011,-0.3612,1
23-04-2011,-0.22515,2
24-04-2011,0,1
25-04-2011,0.079346667,15
26-04-2011,0.0914,17
27-04-2011,0.116729167,48
28-04-2011,0.046156522,23
29-04-2011,0.121236364,22
30-04-2011,0,1
01-05-2011,0,1
02-05-2011,0.08165,26
03-05-2011,0.0464125,24
04-05-2011,0.103735714,42
05-05-2011,0.060653125,32
06-05-2011,0.063932,25
07-05-2011,0,1
08-05-2011,0.35645,2
09-05-2011,0.130118421,38
10-05-2011,0.050658974,39
11-05-2011,0.038539394,33
12-05-2011,0.003036,25
13-05-2011,0.038332143,28
14-05-2011,0.13745,2
16-05-2011,0.118566667,24
17-05-2011,0.071644,25
18-05-2011,0.018907692,26
19-05-2011,-0.014492105,38
20-05-2011,0.030664103,39
22-05-2011,0.5917,2
23-05-2011,0.160613953,43
24-05-2011,0.085155,40
25-05-2011,0.062023684,38
26-05-2011,-0.023388235,17
27-05-2011,0.025225,24
28-05-2011,0,1
30-05-2011,0.183,4
31-05-2011,0.0495,21
01-06-2011,0.036153659,41
02-06-2011,0.005048485,33
03-06-2011,0.018521875,32
04-06-2011,0,1
06-06-2011,0.119782353,34
07-06-2011,0.134836364,22
08-06-2011,0.062218182,22
09-06-2011,0.140311538,26
10-06-2011,-0.0251025,40
11-06-2011,-0.4767,1
13-06-2011,-0.006077778,27
14-06-2011,0.064987097,31
15-06-2011,0.007025926,27
16-06-2011,0.076703333,30
17-06-2011,0.039982609,23
20-06-2011,0.05283,30
21-06-2011,0.025908,25
22-06-2011,0.029465854,41
23-06-2011,-0.074993548,31
24-06-2011,0.029430769,13
27-06-2011,0.129137037,27
28-06-2011,0.197304878,41
29-06-2011,0.108811429,35
30-06-2011,0.111893548,31
01-07-2011,0.000505,20
04-07-2011,0,1
05-07-2011,0.154276923,26
06-07-2011,0.056058333,24
07-07-2011,0.092152632,19
08-07-2011,0.026857895,19
09-07-2011,-0.2997,2
10-07-2011,-0.3825,2
11-07-2011,-0.027814286,28
12-07-2011,0.091517241,29
13-07-2011,0.092537931,29
14-07-2011,0.051769231,26
15-07-2011,0.021747368,19
16-07-2011,0,1
18-07-2011,0.070120833,24
19-07-2011,0.021813158,38
20-07-2011,0.081224242,33
21-07-2011,0.135657692,26
22-07-2011,0.064834483,29
25-07-2011,0.098697619,42
26-07-2011,0.068159259,27
27-07-2011,-0.006771053,38
28-07-2011,0.0424,28
29-07-2011,0.047535484,31
01-08-2011,0.067758621,29
02-08-2011,0.123913636,22
03-08-2011,0.045813333,30
04-08-2011,0.112237838,37
05-08-2011,0.054825,28
08-08-2011,0.094931579,38
09-08-2011,0.089652,50
10-08-2011,-0.01567037,27
11-08-2011,-0.024373333,30
12-08-2011,0.122044444,18
15-08-2011,0.074672917,48
16-08-2011,0.180703704,27
17-08-2011,0.06767619,21
18-08-2011,0.0552,43
19-08-2011,0.016504762,21
21-08-2011,0.6369,1
22-08-2011,0.088020588,34
23-08-2011,0.039452273,44
24-08-2011,0.09111875,32
25-08-2011,0.128896667,30
26-08-2011,0.092764286,14
27-08-2011,0,1
29-08-2011,0.060716667,12
30-08-2011,0.159215789,38
31-08-2011,0.207057143,35
01-09-2011,0.150135294,34
02-09-2011,0.10655,24
06-09-2011,0.069904,25
07-09-2011,0.163269444,36
08-09-2011,0.145968421,19
09-09-2011,0.275115385,13
10-09-2011,0.21075,2
12-09-2011,0.230622727,22
13-09-2011,0.21917931,29
14-09-2011,0.048557692,26
15-09-2011,0.115788636,44
16-09-2011,0.040365217,23
17-09-2011,0.765,1
19-09-2011,0.186966667,24
20-09-2011,0.108678049,41
21-09-2011,0.031155,40
22-09-2011,0.058283333,36
23-09-2011,-0.040955,20
24-09-2011,0.0341,1
26-09-2011,0.188855882,34
27-09-2011,0.101416981,53
28-09-2011,0.102148387,31
29-09-2011,0.040403704,27
30-09-2011,0.104453333,15
03-10-2011,0.14493,30
04-10-2011,0.005608696,23
05-10-2011,0.145390476,21
06-10-2011,0.253984615,26
07-10-2011,0.00502381,21
10-10-2011,0.230666667,21
11-10-2011,0.215860714,28
12-10-2011,0.220561111,18
13-10-2011,0.035428,25
14-10-2011,0.067809524,21
17-10-2011,0.201141176,34
18-10-2011,0.085262222,45
19-10-2011,0.122860714,28
20-10-2011,0.051091667,12
21-10-2011,0.088775,16
24-10-2011,0.261553333,15
25-10-2011,0.153947619,21
26-10-2011,0.117751515,33
27-10-2011,0.035040909,22
28-10-2011,0.064347826,23
31-10-2011,0.086686111,36
01-11-2011,0.16022,30
02-11-2011,0.151073077,26
03-11-2011,0.0369,28
04-11-2011,0.092522222,18
07-11-2011,0.136586364,22
08-11-2011,0.1182375,16
09-11-2011,0.1149625,24
10-11-2011,0.121244444,27
11-11-2011,0.0708625,24
14-11-2011,0.06415122,41
15-11-2011,0.135268,25
16-11-2011,0.146664706,34
17-11-2011,0.074530769,26
18-11-2011,0.0493,11
21-11-2011,0.160989286,28
22-11-2011,0.024885185,27
23-11-2011,-0.089231818,22
24-11-2011,-0.128,1
25-11-2011,0.147792308,13
28-11-2011,0.059689286,28
29-11-2011,0.126129167,24
30-11-2011,0.128667742,31
01-12-2011,0.18598,20
02-12-2011,0.09704,25
05-12-2011,0.0557,34
06-12-2011,0.091153846,26
07-12-2011,0.110041463,41
08-12-2011,0.108584211,19
09-12-2011,0.058592857,14
10-12-2011,0.6369,1
12-12-2011,0.083095238,21
13-12-2011,0.156247059,34
14-12-2011,0.175935135,37
15-12-2011,0.14135,34
16-12-2011,0.0934,20
17-12-2011,0,1
19-12-2011,0.09743,20
20-12-2011,0.172552,25
21-12-2011,0.211205882,17
22-12-2011,0.185382609,23
23-12-2011,0.097436364,11
27-12-2011,0.006773684,19
28-12-2011,0.05305,14
29-12-2011,-0.020554545,11
30-12-2011,-0.049333333,6
03-01-2012,0.109679487,39
04-01-2012,-0.022565,20
05-01-2012,0.141461111,18
06-01-2012,0.084853846,13
07-01-2012,0,1
09-01-2012,0.144003448,29
10-01-2012,0.284151852,27
11-01-2012,0.109576744,43
12-01-2012,0.07276,25
13-01-2012,0.010985,20
14-01-2012,0.10115,2
16-01-2012,0,1
17-01-2012,0.073569565,46
18-01-2012,0.250604545,22
19-01-2012,0.047192308,13
20-01-2012,-0.058269231,13
23-01-2012,0.109835135,37
24-01-2012,0.1801875,40
25-01-2012,0.091022727,22
26-01-2012,0.030907895,38
27-01-2012,0.100123529,17
29-01-2012,0,1
30-01-2012,0.242882609,23
31-01-2012,0.160252778,36
01-02-2012,0.119325,20
02-02-2012,0.099132,25
03-02-2012,0.028072222,18
04-02-2012,-0.0423,1
06-02-2012,0.151324138,29
07-02-2012,0.077841176,34
08-02-2012,0.162774286,35
