Date,Gold_Close,USD_Close,avg_sentiment,news_count,Gold_7day_MA,Gold_30day_MA,USD_7day_MA
2020-01-08,40078.0,97.3,-0.012158904,73.0,39749.0,38444.86666666667,96.77714285714286
2020-01-09,39806.0,97.45,-0.023044444,90.0,39864.28571428572,38519.13333333333,96.92857142857143
2020-01-10,39849.0,97.36,-0.045313115,61.0,39994.42857142857,38588.1,97.06714285714285
2020-01-13,39541.0,97.34,-0.037055,60.0,40040.28571428572,38640.76666666667,97.13714285714286
2020-01-14,39443.0,97.37,-0.016928736,87.0,39971.42857142857,38691.7,97.21285714285715
2020-01-15,39598.0,97.23,0.042490909,77.0,39850.0,38736.066666666666,97.29285714285713
2020-01-16,39676.0,97.32,0.042616216,74.0,39713.0,38785.666666666664,97.33857142857143
2020-01-17,39920.0,97.64,0.005949153,59.0,39690.42857142857,38846.5,97.38714285714286
2020-01-20,39927.0,97.61,-0.065121429,42.0,39707.71428571428,38919.13333333333,97.41
2020-01-21,39892.0,97.53,-0.053245679,81.0,39713.857142857145,38994.26666666667,97.4342857142857
2020-01-22,39893.0,97.53,-0.042969307,101.0,39764.142857142855,39070.566666666666,97.46142857142857
2020-01-23,40255.0,97.69,-0.043161728,81.0,39880.142857142855,39155.96666666667,97.50714285714287
2020-01-24,40322.0,97.85,-0.029155357,56.0,39983.57142857143,39248.066666666666,97.59571428571428
2020-01-27,40557.0,97.96,-0.035751613,31.0,40109.42857142857,39340.76666666667,97.68714285714285
2020-01-28,40200.0,98.02,-0.026494048,84.0,40149.42857142857,39418.333333333336,97.74142857142856
2020-01-29,40321.0,97.99,-0.002570526,95.0,40205.71428571428,39497.0,97.79571428571428
2020-01-30,40897.0,97.87,-0.008964646,99.0,40349.28571428572,39595.833333333336,97.8442857142857
2020-01-31,41012.0,97.39,-0.045957843,102.0,40509.142857142855,39692.566666666666,97.82428571428571
2020-02-03,40633.0,97.8,-0.04145463,108.0,40563.142857142855,39780.26666666667,97.83999999999999
2020-02-04,40056.0,97.96,0.004736634,101.0,40525.142857142855,39841.1,97.85571428571428
2020-02-05,40213.0,98.3,0.043211688,77.0,40476.0,39894.066666666666,97.9042857142857
2020-02-06,40287.0,98.5,-0.044652273,88.0,40488.42857142857,39944.73333333333,97.97285714285714
2020-02-07,40563.0,98.68,0.011485714,84.0,40523.0,39997.566666666666,98.07142857142857
2020-02-10,40607.0,98.83,-0.061866154,65.0,40481.57142857143,40057.03333333333,98.20857142857143
2020-02-11,40353.0,98.72,0.012290278,72.0,40387.42857142857,40102.166666666664,98.39857142857143
2020-02-12,40427.0,99.05,0.029316867,83.0,40358.0,40151.8,98.57714285714287
2020-02-13,40580.0,99.07,-0.034521951,82.0,40432.857142857145,40197.13333333333,98.73571428571428
2020-02-14,40879.0,99.12,-0.045374324,74.0,40528.0,40228.933333333334,98.85285714285713
2020-02-17,40686.0,99.0,-0.055133333,45.0,40585.0,40236.86666666667,98.92428571428572
2020-02-18,41311.0,99.44,-0.040601563,64.0,40691.857142857145,40259.4,99.03285714285714
2020-02-19,41463.0,99.71,-0.047204478,67.0,40814.142857142855,40305.566666666666,99.15857142857142
2020-02-20,41886.0,99.86,-0.004377586,58.0,41033.142857142855,40374.9,99.32142857142857
2020-02-21,42511.0,99.26,0.032074359,39.0,41330.857142857145,40463.63333333333,99.35142857142856
2020-02-24,43456.0,99.36,-0.0508375,72.0,41741.71428571428,40594.13333333333,99.39285714285714
2020-02-25,42675.0,98.97,-0.052173077,104.0,41998.28571428572,40701.86666666667,99.37142857142858
2020-02-26,42349.0,99.0,-0.039652703,74.0,42235.857142857145,40793.566666666666,99.37142857142858
2020-02-27,42193.0,98.51,-0.0688875,88.0,42361.857142857145,40877.46666666667,99.23857142857142
2020-02-28,41763.0,98.13,-0.059216854,89.0,42404.71428571428,40938.9,99.01285714285714
2020-03-02,42017.0,97.36,-0.01921236,89.0,42423.42857142857,41008.566666666666,98.6557142857143
2020-03-03,43100.0,97.15,-0.047653763,93.0,42507.57142857143,41115.5,98.35428571428572
2020-03-04,43235.0,97.34,0.021210714,56.0,42476.0,41226.9,98.0657142857143
2020-03-05,43874.0,96.82,-0.073,95.0,42647.28571428572,41347.53333333333,97.75857142857141
2020-03-06,44098.0,95.95,-0.047600971,103.0,42897.142857142855,41473.4,97.32285714285715
2020-03-09,44308.0,94.89,-0.151506494,77.0,43199.28571428572,41598.433333333334,96.80571428571429
2020-03-10,43694.0,96.41,-0.054602778,108.0,43475.142857142855,41714.9,96.56000000000002
2020-03-11,43334.0,96.51,-0.077787129,101.0,43663.28571428572,41815.333333333336,96.43857142857144
2020-03-12,42217.0,97.47,-0.045267368,95.0,43537.142857142855,41859.333333333336,96.48428571428572
2020-03-13,40382.0,98.75,-0.175151261,119.0,43129.57142857143,41838.333333333336,96.68571428571428
2020-03-16,39548.0,98.07,-0.12491129,124.0,42511.57142857143,41802.166666666664,96.86428571428573
2020-03-17,40279.0,99.57,-0.064774306,144.0,41966.0,41809.6,97.38142857142857
2020-03-18,39764.0,101.16,-0.060336082,97.0,41316.857142857145,41794.63333333333,98.27714285714286
2020-03-19,39889.0,102.75,-0.08015241,166.0,40773.28571428572,41781.36666666667,99.18285714285715
2020-03-20,40419.0,102.82,-0.0592,137.0,40356.857142857145,41776.566666666666,100.0842857142857
2020-03-23,41317.0,102.49,-0.064466355,107.0,40228.28571428572,41800.23333333333,100.80142857142857
2020-03-24,41873.0,102.04,-0.044853763,93.0,40441.28571428572,41850.9,101.27142857142857
2020-03-25,42713.0,101.05,-0.060187379,103.0,40893.42857142857,41927.1,101.69714285714285
2020-03-26,43631.0,99.35,-0.02000463,108.0,41372.28571428572,42028.8,101.6657142857143
2020-03-27,43590.0,98.36,-0.128898291,117.0,41918.857142857145,42119.166666666664,101.26571428571427
2020-03-30,43883.0,99.18,-0.059685882,85.0,42489.42857142857,42225.73333333333,100.75571428571428
2020-03-31,43225.0,99.05,-0.134021296,108.0,42890.28571428572,42289.53333333333,100.21714285714286
2020-04-01,43578.0,99.67,-0.08918961,77.0,43213.28571428572,42360.03333333333,99.81428571428572
2020-04-03,44298.0,100.58,-0.078621642,134.0,43559.71428571428,42440.433333333334,99.60571428571428
2020-04-07,45043.0,99.9,-0.046455714,70.0,43892.57142857143,42524.833333333336,99.44142857142856
2020-04-08,44944.0,100.12,-0.065135088,114.0,44080.142857142855,42574.433333333334,99.55142857142859
2020-04-09,45279.0,99.52,-0.056499038,104.0,44321.42857142857,42661.23333333333,99.71714285714287
2020-04-13,46270.0,99.35,-0.03429863,73.0,44662.42857142857,42791.933333333334,99.74142857142856
2020-04-15,46696.0,99.46,-0.068565546,119.0,45158.28571428572,42942.03333333333,99.8
2020-04-16,47203.0,100.03,0.002561386,101.0,45676.142857142855,43123.36666666667,99.85142857142856
2020-04-17,45855.0,99.78,-0.008101905,105.0,45898.57142857143,43251.3,99.73714285714287
2020-04-20,45724.0,99.96,-0.053324691,81.0,45995.857142857145,43338.76666666667,99.74571428571427
2020-04-21,45383.0,100.26,-0.059173451,113.0,46058.57142857143,43410.36666666667,99.76571428571427
2020-04-22,46189.0,100.39,-0.035331783,129.0,46188.57142857143,43487.53333333333,99.88999999999999
2020-04-23,46475.0,100.43,-0.02443871,93.0,46217.857142857145,43566.76666666667,100.04428571428572
2020-04-24,46550.0,100.38,-0.032020619,97.0,46197.0,43641.5,100.17571428571429
2020-04-27,46353.0,100.04,-0.030717143,70.0,46075.57142857143,43730.13333333333,100.17714285714285
2020-04-28,46188.0,99.86,-0.026365789,76.0,46123.142857142855,43825.26666666667,100.18857142857144
2020-04-29,45439.0,99.57,-0.024662385,109.0,46082.42857142857,43932.666666666664,100.13285714285715
2020-04-30,44647.0,99.02,-0.034954444,90.0,45977.28571428572,44074.833333333336,99.9557142857143
2020-05-01,45251.0,99.08,-0.066589831,59.0,45843.28571428572,44264.933333333334,99.76857142857143
2020-05-04,45762.0,99.48,0.035,63.0,45741.42857142857,44447.7,99.63285714285713
2020-05-05,45539.0,99.71,-0.029952055,73.0,45597.0,44640.2,99.53714285714285
2020-05-06,45387.0,100.09,-0.008365217,69.0,45459.0,44823.46666666667,99.54428571428572
2020-05-07,46147.0,99.89,0.001023171,82.0,45453.142857142855,45014.4,99.54857142857144
2020-05-08,45820.0,99.73,-0.106863934,61.0,45507.57142857143,45164.5,99.57142857142857
2020-05-11,45785.0,100.24,-0.046029851,67.0,45670.142857142855,45294.9,99.74571428571429
2020-05-12,45635.0,99.93,-0.05988427,89.0,45725.0,45392.3,99.86714285714287
2020-05-13,45983.0,100.24,-0.080291026,78.0,45756.57142857143,45470.7,99.97571428571429
2020-05-14,46631.0,100.47,0.004864286,84.0,45912.57142857143,45572.066666666666,100.08428571428571
2020-05-15,47352.0,100.4,-0.032649153,59.0,46193.28571428572,45687.7,100.12857142857142
2020-05-18,46652.0,99.67,0.043192453,53.0,46265.42857142857,45801.933333333334,100.09714285714286
2020-05-19,47036.0,99.37,-0.02495042,119.0,46439.142857142855,45917.2,100.04571428571428
2020-05-20,47129.0,99.12,-0.022017073,82.0,46631.142857142855,46011.566666666666,99.88571428571427
2020-05-21,46417.0,99.37,-0.01238022,91.0,46742.857142857145,46057.36666666667,99.80571428571429
2020-05-22,47057.0,99.86,0.005637313,67.0,46896.28571428572,46127.8,99.75142857142858
2020-05-25,46953.0,99.86,-0.018613636,44.0,46942.28571428572,46183.6,99.66428571428571
2020-05-26,46393.0,98.91,-0.006904348,92.0,46805.28571428572,46187.7,99.45142857142856
2020-05-27,46647.0,99.06,-0.01822381,84.0,46804.57142857143,46186.066666666666,99.36428571428573
2020-05-28,46474.0,98.38,-0.094113008,123.0,46724.28571428572,46161.76666666667,99.22285714285715
2020-05-29,46858.0,98.34,-0.012743182,44.0,46685.57142857143,46195.2,99.11142857142856
2020-06-01,47018.0,97.83,-0.108226761,71.0,46771.42857142857,46238.333333333336,98.89142857142858
2020-06-02,46796.0,97.67,-0.009314667,75.0,46734.142857142855,46285.433333333334,98.57857142857142
2020-06-03,46203.0,97.28,-0.04531039,77.0,46627.0,46285.9,98.21000000000001
2020-06-04,46781.0,96.68,-0.012628037,107.0,46682.42857142857,46296.1,97.89142857142858
2020-06-05,46346.0,96.94,0.004383871,62.0,46639.42857142857,46289.3,97.58857142857143
2020-06-08,46110.0,96.62,-0.009695946,74.0,46587.42857142857,46281.2,97.33714285714287
2020-06-09,46595.0,96.32,-0.06141746,63.0,46549.857142857145,46294.76666666667,97.04857142857142
2020-06-10,46629.0,95.96,-0.100307143,84.0,46494.28571428572,46334.433333333334,96.78142857142858
2020-06-11,47405.0,96.73,-0.076992222,90.0,46581.28571428572,46426.36666666667,96.64714285714285
2020-06-12,47325.0,97.32,-0.124949398,83.0,46741.57142857143,46495.5,96.65285714285713
2020-06-15,46999.0,96.71,0.001701235,81.0,46772.71428571428,46536.73333333333,96.65714285714286
2020-06-16,47534.0,96.96,-0.0191,69.0,46942.42857142857,46603.23333333333,96.65999999999998
2020-06-17,47320.0,97.16,-0.025437349,83.0,47115.28571428572,46667.666666666664,96.73714285714286
2020-06-18,47328.0,97.42,-0.086272308,65.0,47220.0,46707.03333333333,96.89428571428572
2020-06-19,47907.0,97.62,-0.040686154,65.0,47402.57142857143,46776.6,97.13142857142857
2020-06-22,47912.0,97.04,-0.022560825,97.0,47475.0,46847.5,97.17571428571429
2020-06-23,48186.0,96.65,-0.028781333,75.0,47598.0,46932.53333333333,97.08000000000001
2020-06-24,48105.0,97.15,-0.166368132,91.0,47756.0,47003.26666666667,97.14285714285714
2020-06-25,47952.0,97.43,-0.013859794,97.0,47815.71428571428,47047.3,97.21000000000001
2020-06-26,48363.0,97.43,-0.073635294,85.0,47964.71428571428,47081.0,97.24857142857142
2020-06-29,48194.0,97.54,-0.028262338,77.0,48088.42857142857,47132.4,97.26571428571428
2020-06-30,48861.0,97.39,-0.08535283,106.0,48224.71428571428,47193.23333333333,97.23285714285716
2020-07-01,48400.0,97.2,-0.032966667,99.0,48294.42857142857,47235.6,97.25571428571429
2020-07-02,48437.0,97.32,-0.067364773,88.0,48330.28571428572,47302.933333333334,97.35142857142857
2020-07-03,48336.0,97.17,-0.102241667,48.0,48363.28571428572,47345.566666666666,97.35428571428572
2020-07-06,48247.0,96.72,0.042562162,74.0,48405.42857142857,47388.7,97.25285714285714
2020-07-07,48796.0,96.88,-0.035335955,89.0,48467.28571428572,47468.8,97.17428571428572
2020-07-08,49160.0,96.43,-0.051450602,83.0,48605.28571428572,47552.566666666666,97.01571428571428
2020-07-09,48896.0,96.7,-0.090029412,102.0,48610.28571428572,47633.3,96.91714285714286
2020-07-10,48883.0,96.65,0.005203704,81.0,48679.28571428572,47700.8,96.83857142857143
2020-07-13,49180.0,96.46,0.04769875,80.0,48785.42857142857,47772.86666666667,96.71571428571428
2020-07-14,49277.0,96.26,-0.029301802,111.0,48919.857142857145,47855.566666666666,96.58571428571429
2020-07-15,49182.0,96.08,0.00972605,119.0,49053.42857142857,47954.86666666667,96.49428571428572
2020-07-16,48811.0,96.35,-0.060970796,113.0,49055.57142857143,48022.53333333333,96.41857142857143
2020-07-17,49001.0,95.94,-0.042557353,68.0,49032.857142857145,48111.03333333333,96.34857142857143
2020-07-20,49067.0,95.83,-0.042557353,68.0,49057.28571428572,48209.6,96.2242857142857
2020-07-21,49559.0,95.12,-0.042557353,68.0,49153.857142857145,48308.4,96.00571428571428
2020-07-22,50115.0,94.99,-0.042557353,68.0,49287.42857142857,48424.6,95.79571428571428
2020-07-23,50762.0,94.69,-0.042557353,68.0,49499.57142857143,48536.5,95.57142857142857
2020-07-24,51120.0,94.43,-0.042557353,68.0,49776.42857142857,48663.0,95.33571428571429
2020-07-27,52227.0,93.67,-0.042557353,68.0,50264.42857142857,48837.26666666667,94.95285714285716
2020-07-28,52731.0,93.7,-0.042557353,68.0,50797.28571428572,49010.5,94.63285714285713
2020-07-29,53207.0,93.45,-0.042557353,68.0,51388.71428571428,49206.73333333333,94.29285714285716
2020-07-30,52986.0,93.02,-0.042557353,68.0,51878.28571428572,49395.333333333336,93.99285714285715
2020-07-31,53582.0,93.35,-0.042557353,68.0,52373.57142857143,49584.5,93.75857142857144
2020-08-03,53927.0,93.54,-0.042557353,68.0,52825.71428571428,49785.0,93.5942857142857
2020-08-04,54784.0,93.38,-0.042557353,68.0,53349.142857142855,50004.933333333334,93.44428571428571
2020-08-05,55597.0,92.87,-0.042557353,68.0,53830.57142857143,50254.666666666664,93.33
2020-08-06,56117.0,92.79,-0.042557353,68.0,54314.28571428572,50526.833333333336,93.20000000000002
2020-08-07,55018.0,93.43,-0.042557353,68.0,54573.0,50748.666666666664,93.19714285714285
2020-08-10,55243.0,93.58,-0.042557353,68.0,54895.42857142857,50983.63333333333,93.27714285714286
2020-08-11,52144.0,93.63,-0.042557353,68.0,54690.0,51093.066666666666,93.31714285714285
2020-08-12,52505.0,93.44,-0.042557353,68.0,54486.857142857145,51229.9,93.30285714285715
2020-08-13,53148.0,93.33,-0.042557353,68.0,54253.142857142855,51386.933333333334,93.2957142857143
2020-08-14,52451.0,93.1,-0.042557353,68.0,53803.71428571428,51524.1,93.32857142857142
2020-08-17,53435.0,92.85,-0.042557353,68.0,53420.57142857143,51697.03333333333,93.33714285714287
2020-08-18,53738.0,92.27,-0.042557353,68.0,53237.71428571428,51861.76666666667,93.17142857142856
2020-08-19,52824.0,92.89,-0.042557353,68.0,52892.142857142855,51983.9,93.07285714285715
2020-08-20,52302.0,92.79,-0.042557353,68.0,52914.71428571428,52097.433333333334,92.95285714285714
2020-08-21,52045.0,93.25,-0.042557353,68.0,52849.0,52202.833333333336,92.92571428571429
2020-08-24,51385.0,93.3,-0.042557353,68.0,52597.142857142855,52276.333333333336,92.92142857142856
2020-08-25,50936.0,93.02,-0.042557353,68.0,52380.71428571428,52331.63333333333,92.90999999999998
2020-08-26,51619.0,93.01,-0.042557353,68.0,52121.28571428572,52412.86666666667,92.93285714285715
2020-08-27,50507.0,93.0,-0.042557353,68.0,51659.71428571428,52469.4,93.03714285714285
2020-08-28,51050.0,92.37,-0.042557353,68.0,51406.28571428572,52537.7,92.96285714285715
2020-08-31,51099.0,92.14,-0.042557353,68.0,51234.42857142857,52605.433333333334,92.87
2020-09-01,51017.0,92.34,-0.042557353,68.0,51087.57142857143,52654.03333333333,92.74
2020-09-02,50577.0,92.85,-0.042557353,68.0,50972.142857142855,52669.433333333334,92.67571428571429
2020-09-03,50768.0,92.74,-0.042557353,68.0,50948.142857142855,52669.63333333333,92.63571428571429
2020-09-04,50728.0,92.72,-0.042557353,68.0,50820.857142857145,52656.566666666666,92.59428571428573
2020-09-07,51149.0,92.72,-0.042557353,68.0,50912.57142857143,52620.63333333333,92.55428571428573
2020-09-08,51433.0,93.44,-0.042557353,68.0,50967.28571428572,52577.36666666667,92.70714285714284
2020-09-09,51486.0,93.25,-0.042557353,68.0,51022.57142857143,52520.0,92.86571428571428
2020-09-10,51832.0,93.34,-0.042557353,68.0,51139.0,52481.53333333333,93.00857142857144
2020-09-11,51393.0,93.33,-0.042557353,68.0,51255.57142857143,52408.566666666666,93.07714285714285
2020-09-14,51759.0,93.05,-0.042557353,68.0,51397.142857142855,52336.3,93.12142857142858
2020-09-15,51818.0,93.05,-0.042557353,68.0,51552.857142857145,52237.433333333334,93.16857142857143
2020-09-16,51876.0,93.21,-0.042557353,68.0,51656.71428571428,52113.4,93.23857142857143
2020-09-17,51498.0,92.97,-0.042557353,68.0,51666.0,51959.433333333334,93.17142857142858
2020-09-18,51764.0,92.93,-0.042557353,68.0,51705.71428571428,51850.96666666667,93.12571428571428
2020-09-21,50512.0,93.66,-0.042557353,68.0,51517.142857142855,51693.26666666667,93.17142857142856
2020-09-22,50454.0,93.99,-0.042557353,68.0,51383.0,51636.933333333334,93.26571428571428
2020-09-23,49576.0,94.39,-0.042557353,68.0,51071.142857142855,51539.3,93.45714285714284
2020-09-24,49959.0,94.35,-0.042557353,68.0,50805.57142857143,51433.0,93.64285714285714
2020-09-25,49539.0,94.64,-0.042557353,68.0,50471.71428571428,51335.933333333334,93.84714285714286
2020-09-28,49928.0,94.28,-0.042557353,68.0,50247.42857142857,51219.03333333333,94.03428571428572
2020-09-29,50607.0,93.89,-0.042557353,68.0,50082.142857142855,51114.666666666664,94.17142857142858
2020-09-30,50232.0,93.89,-0.042557353,68.0,50042.142857142855,51028.26666666667,94.20428571428572
2020-10-01,50345.0,93.71,-0.042557353,68.0,50026.57142857143,50963.03333333333,94.16428571428571
2020-10-05,50809.0,93.51,-0.042557353,68.0,50202.71428571428,50921.833333333336,94.03857142857143
2020-10-06,50617.0,93.69,-0.042557353,68.0,50296.71428571428,50896.23333333333,93.94428571428571
2020-10-07,50133.0,93.63,-0.042557353,68.0,50381.57142857143,50869.46666666667,93.8
2020-10-08,50239.0,93.61,-0.042557353,68.0,50426.0,50823.46666666667,93.70428571428572
2020-10-09,50872.0,93.06,-0.042557353,68.0,50463.857142857145,50835.63333333333,93.58571428571427
2020-10-12,51166.0,93.07,-0.042557353,68.0,50597.28571428572,50839.5,93.46857142857142
2020-10-13,50306.0,93.53,-0.042557353,68.0,50591.71428571428,50813.066666666666,93.44285714285715
2020-10-14,50614.0,93.38,-0.042557353,68.0,50563.857142857145,50799.63333333333,93.42428571428572
2020-10-15,50775.0,93.86,-0.042557353,68.0,50586.42857142857,50806.23333333333,93.44857142857143
2020-10-16,50605.0,93.68,-0.042557353,68.0,50653.857142857145,50800.8,93.45571428571428
2020-10-19,50751.0,93.43,-0.042557353,68.0,50727.0,50801.566666666666,93.42999999999999
2020-10-20,50937.0,93.07,-0.042557353,68.0,50736.28571428572,50794.5,93.43142857142857
2020-10-21,51313.0,92.61,-0.042557353,68.0,50757.28571428572,50790.5,93.36571428571428
2020-10-22,50741.0,92.95,-0.042557353,68.0,50819.42857142857,50765.666666666664,93.28285714285714
2020-10-23,50820.0,92.77,-0.042557353,68.0,50848.857142857145,50731.933333333334,93.19571428571429
2020-10-26,50953.0,93.04,-0.042557353,68.0,50874.28571428572,50717.26666666667,93.07857142857142
2020-10-27,50984.0,92.94,-0.042557353,68.0,50928.42857142857,50691.433333333334,92.97285714285715
2020-10-28,50483.0,93.4,-0.042557353,68.0,50890.142857142855,50646.933333333334,92.96857142857142
2020-10-29,50276.0,93.96,-0.042557353,68.0,50795.71428571428,50593.6,93.0957142857143
2020-10-30,50641.0,94.04,-0.042557353,68.0,50699.71428571428,50565.03333333333,93.3
2020-11-02,51032.0,94.13,-0.042557353,68.0,50741.28571428572,50540.63333333333,93.46857142857142
2020-11-03,51509.0,93.55,-0.042557353,68.0,50839.71428571428,50573.86666666667,93.58
2020-11-04,50829.0,93.41,-0.042557353,68.0,50822.0,50586.36666666667,93.63285714285715
2020-11-05,51901.0,92.53,-0.042557353,68.0,50953.0,50663.86666666667,93.57428571428571
2020-11-06,52190.0,92.23,-0.042557353,68.0,51196.857142857145,50738.23333333333,93.40714285714286
2020-11-09,49795.0,92.72,-0.042557353,68.0,51128.142857142855,50746.76666666667,93.23
2020-11-10,50561.0,92.75,-0.042557353,68.0,51116.71428571428,50767.86666666667,93.0457142857143
2020-11-11,50230.0,93.04,-0.042557353,68.0,51002.142857142855,50755.3,92.89
2020-11-12,50652.0,92.96,0.31845,2.0,50879.71428571428,50769.3,92.8057142857143
2020-11-13,50956.0,92.75,-0.0910666666666666,3.0,50897.857142857145,50789.666666666664,92.71142857142857
2020-11-16,50870.0,92.64,0.1807666666666666,3.0,50750.57142857143,50791.7,92.72714285714287
2020-11-17,50806.0,92.42,0.21075,2.0,50552.857142857145,50798.0,92.75428571428571
2020-11-18,50377.0,92.32,0.1053599999999999,5.0,50636.0,50806.13333333333,92.69714285714285
2020-11-19,50063.0,92.29,0.0833333333333333,3.0,50564.857142857145,50800.26666666667,92.63142857142857
2020-11-20,50279.0,92.39,-0.017276923076923,13.0,50571.857142857145,50780.5,92.53857142857143
2020-11-23,49555.0,92.5,-0.5574,1.0,50415.142857142855,50726.8,92.47285714285714
2020-11-24,48683.0,92.23,0.5256,1.0,50090.42857142857,50672.7,92.39857142857143
2020-11-25,48568.0,91.99,-0.3167,1.0,49761.57142857143,50604.5,92.30571428571429
2020-11-26,48597.0,91.99,-0.3167,1.0,49446.0,50531.9,92.24428571428572
2020-11-27,48189.0,91.79,0.5719,1.0,49133.42857142857,50451.36666666667,92.16857142857143
2020-11-30,47898.0,91.87,0.2479666666666666,3.0,48824.142857142855,50356.26666666667,92.10857142857142
2020-12-01,48641.0,91.31,-0.0356166666666666,6.0,48590.142857142855,50279.73333333333,91.95428571428572
2020-12-02,48959.0,91.12,0.4559499999999999,2.0,48505.0,50201.26666666667,91.75714285714287
2020-12-03,49061.0,90.71,0.1337333333333333,3.0,48559.0,50145.26666666667,91.53999999999999
2020-12-04,49322.0,90.7,-0.0438333333333333,3.0,48666.71428571428,50095.333333333336,91.35571428571428
2020-12-07,49923.0,90.79,0.4939,1.0,48856.142857142855,50061.0,91.1842857142857
2020-12-08,50049.0,90.96,-0.0722,2.0,49121.857142857145,50029.833333333336,91.0657142857143
2020-12-09,49256.0,91.09,-0.2458,2.0,49315.857142857145,49988.933333333334,90.95428571428572
2020-12-10,49081.0,90.82,-0.2458,2.0,49378.71428571428,49949.1,90.88428571428571
2020-12-11,49306.0,90.98,0.3818,1.0,49428.28571428572,49904.6,90.86428571428571
2020-12-14,48916.0,90.71,0.1565399999999999,5.0,49407.57142857143,49834.066666666666,90.86428571428573
2020-12-15,49416.0,90.47,0.1565399999999999,5.0,49421.0,49764.3,90.83142857142856
2020-12-16,49544.0,90.45,0.2827,4.0,49366.857142857145,49721.46666666667,90.78285714285714
2020-12-17,50263.0,89.82,0.2827,2.0,49397.42857142857,49666.86666666667,90.61999999999999
2020-12-18,50100.0,90.02,0.2827,1.0,49518.0,49597.2,90.46714285714286
2020-12-21,50146.0,90.04,0.2827,1.0,49670.142857142855,49608.9,90.35571428571428
2020-12-22,49768.0,90.65,0.0129,2.0,49736.142857142855,49582.46666666667,90.30857142857143
2020-12-23,49909.0,90.41,0.0129,2.0,49878.0,49571.76666666667,90.26571428571427
2020-12-24,49787.0,90.32,0.0129,1.0,49931.0,49542.933333333334,90.24428571428572
2020-12-28,49761.0,90.34,-0.0105999999999999,2.0,49962.0,49503.1,90.22857142857143
2020-12-29,49722.0,89.99,0.28595,2.0,49884.71428571428,49464.833333333336,90.25285714285714
2020-12-30,49881.0,89.68,0.1591,2.0,49853.42857142857,49434.0,90.2042857142857
2020-12-31,50081.0,89.94,0.0119999999999999,2.0,49844.142857142855,49424.13333333333,90.19000000000001
2021-01-01,50081.0,89.94,0.0119999999999999,2.0,49888.857142857145,49424.73333333333,90.08857142857143
2021-01-04,51349.0,89.87,0.0119999999999999,2.0,50094.57142857143,49460.4,90.01142857142858
2021-01-05,51456.0,89.44,0.0119999999999999,2.0,50333.0,49523.76666666667,89.88571428571429
2021-01-06,50545.0,89.53,0.0119999999999999,2.0,50445.0,49585.833333333336,89.77
2021-01-07,50918.0,89.83,0.0119999999999999,2.0,50615.857142857145,49664.166666666664,89.74714285714286
2021-01-08,49035.0,90.1,0.0119999999999999,2.0,50495.0,49678.76666666667,89.80714285714285
2021-01-11,49386.0,90.46,0.0119999999999999,2.0,50395.71428571428,49718.666666666664,89.88142857142857
2021-01-12,49098.0,90.09,0.0119999999999999,2.0,50255.28571428572,49758.666666666664,89.90285714285714
2021-01-13,49354.0,90.36,0.0119999999999999,2.0,49970.28571428572,49782.433333333334,89.97285714285714
2021-01-14,49238.0,90.24,0.0119999999999999,2.0,49653.42857142857,49791.73333333333,90.08714285714284
2021-01-15,48745.0,90.77,0.0119999999999999,2.0,49396.28571428572,49781.2,90.2642857142857
2021-01-18,48918.0,90.76,0.0119999999999999,2.0,49110.57142857143,49767.73333333333,90.39714285714287
2021-01-19,49011.0,90.5,0.0119999999999999,2.0,49107.142857142855,49737.333333333336,90.45428571428572
2021-01-20,49528.0,90.47,0.0119999999999999,2.0,49127.42857142857,49719.96666666667,90.45571428571428
2021-01-21,49418.0,90.13,0.0119999999999999,2.0,49173.142857142855,49725.36666666667,90.46142857142856
2021-01-22,49131.0,90.24,0.0119999999999999,2.0,49141.28571428572,49727.03333333333,90.4442857142857
2021-01-25,49144.0,90.39,0.0119999999999999,2.0,49127.857142857145,49721.63333333333,90.46571428571428
2021-01-27,48879.0,90.65,0.0119999999999999,2.0,49147.0,49720.4,90.44857142857144
2021-01-28,48672.0,90.46,0.0119999999999999,2.0,49111.857142857145,49695.6,90.40571428571427
2021-01-29,49111.0,90.58,0.0119999999999999,2.0,49126.142857142855,49681.166666666664,90.41714285714285
2021-02-01,48424.0,90.98,0.0119999999999999,2.0,48968.42857142857,49619.86666666667,90.49000000000001
2021-02-02,47752.0,91.2,0.0119999999999999,2.0,48730.42857142857,49541.6,90.64285714285714
2021-02-03,47703.0,91.17,0.0119999999999999,2.0,48526.42857142857,49460.166666666664,90.7757142857143
2021-02-04,46695.0,91.53,0.0119999999999999,2.0,48176.57142857143,49357.73333333333,90.93857142857144
2021-02-05,46978.0,91.04,0.0119999999999999,2.0,47905.0,49260.03333333333,90.99428571428571
2021-02-08,47726.0,90.93,0.0119999999999999,2.0,47769.857142857145,49191.333333333336,91.06142857142858
2021-02-09,47818.0,90.44,0.0119999999999999,2.0,47585.142857142855,49126.566666666666,91.04142857142857
2021-02-10,47863.0,90.37,0.0119999999999999,2.0,47505.0,49064.6,90.9542857142857
2021-02-11,47377.0,90.42,0.0119999999999999,2.0,47451.42857142857,48981.13333333333,90.84285714285716
2021-02-12,47169.0,90.48,0.0119999999999999,2.0,47375.142857142855,48884.066666666666,90.74428571428572
